customer,target
87492441,0.011228061449858332
95595679,0.058230671633656264
74999517,0.16477161952396757
73769600,0.010372610986027445
100031873,0.008405219802070237
71197457,0.017544300039906396
81717733,0.05641606275949331
103197386,0.0171272279038823
163695829,0.05540697833721549
69357015,0.012772042818595173
98559365,0.013356613501658007
71564113,0.01136456062951032
156692681,0.061162368033553315
122373893,0.017964750731194103
203394430,0.03721276273884604
94762298,0.0142448324060178
105431570,0.01294502547069576
160850712,0.07275291211298214
70009018,0.014638539754925201
37500936,0.008639799442307118
28028850,0.008759297148989076
130619824,0.012917611652839566
24304903,0.008204306001426164
45811030,0.022016258895915027
68002401,0.014867973877591562
27349610,0.008436212554997189
46310157,0.00857452267028547
83441037,0.07970136025358764
86409387,0.0285535164830983
232905478,0.0201226674591593
108788034,0.013551244299040434
72767515,0.014106499617366071
67569925,0.014012360364930856
25355286,0.017352163719621436
43895226,0.022319079161774658
138910848,0.03739671583207523
28045119,0.01606078152633932
72618833,0.015511783533696304
27466837,0.010947688197619494
46933150,0.013878278515407473
100112326,0.012752102017094093
22121189,0.013551244299040434
134701787,0.010452222655978722
189278011,0.013778300130299828
149719379,0.04426854187113261
102864295,0.014772707849172695
73728483,0.07347343640138752
70332738,0.01847746427880988
91895430,0.10143848465192873
25161188,0.00910837181714889
157852491,0.032555806396271
156655591,0.012708740619983545
202531924,0.05648012492855272
76451580,0.09841512512850392
152348123,0.011917242967016801
35598882,0.021779309990084823
221452300,0.3423223185633393
67677840,0.015061663571064912
83915626,0.009014145885364184
70782094,0.008393651603219955
94832199,0.012100113140095188
41330356,0.03364440731633066
194344956,0.01690765796092512
86967694,0.01759589356207705
105949632,0.09186133038606298
130171805,0.04899068893623669
103463109,0.013420619017942247
25456652,0.011807946393578732
27284949,0.012696288223037679
143070617,0.019204522292281652
126525414,0.013427852016956732
202117144,0.02617884612376105
102543712,0.013551244299040434
90315169,0.01327303305059268
28289592,0.013420619017942247
66338114,0.008702285561169512
40953854,0.008291253271114499
102261440,0.0127142213347149
37536884,0.00931547819278844
79985119,0.008939513307731923
78641194,0.009210082175668185
27909039,0.011212139689116633
24115310,0.012714642520362227
107355625,0.013551244299040434
167323494,0.013083289899335217
122991696,0.013680508315058074
98956833,0.00932148023378588
104500194,0.011674773197914858
96027861,0.009197416510369956
201874294,0.01359928633376007
41586675,0.013420619017942247
190162159,0.014660080405328995
48058644,0.00910837181714889
75812038,0.010885542014452552
85751748,0.02034262340448137
88313300,0.011716046414158807
165616962,0.012102871338207631
92009333,0.016345929753313747
108535009,0.03234939219167295
194864325,0.012351184828395598
189034962,0.01677083791165418
44522758,0.013083289899335217
82528521,0.008090301279683965
88752012,0.02250083865765493
136227828,0.03466818760826943
97211980,0.011773227294098574
212573346,0.015337941582530134
152055603,0.06907879749720011
130923992,0.036652036442443
204699870,0.11682692468003526
31203975,0.09641736548681167
23132665,0.012627992345459516
96420471,0.01327303305059268
206614860,0.008940805107351558
68598848,0.01198959418438995
26259097,0.01327303305059268
23294287,0.07943943431592279
136504262,0.00923794107506422
23162504,0.010256886278717908
70549977,0.008697006163852994
121967934,0.01372910900867245
26717261,0.06640299355379096
27641448,0.010468605616030708
22895168,0.008312323267704562
122202052,0.009101366670273798
92816724,0.013858358451557857
203999569,0.010671274088389287
25156726,0.07019427098205694
70444893,0.01511539540305167
45923942,0.013214567780089694
46899887,0.009993622752179207
36271978,0.014931832060383936
84024207,0.009397755677235442
71072531,0.009671400182168888
42405015,0.01316439784527074
69067365,0.012621699148974722
83896107,0.009334373316908952
73204254,0.010572067976207408
37588118,0.008654056738281622
192961136,0.018457761697202913
95400769,0.010593529646529397
37341890,0.03035931254475472
68121474,0.013475524788939987
85283449,0.009300111870891652
23969372,0.010726072399240946
80951373,0.012112055960740846
44498046,0.02966782848510126
36536224,0.008742824311537174
27815759,0.010572067976207408
80245260,0.011254773083302892
94358754,0.00910837181714889
82308910,0.01718553832016295
111305711,0.015371797652836583
162131488,0.009617016443962309
107241549,0.013304482312945523
136094580,0.009703457840092525
42876252,0.04355472098586713
99731670,0.009096625570015657
99449214,0.02456201606495053
24098642,0.015741268980922683
130206778,0.012755808050338508
247385253,0.028294936639253022
167007618,0.011348913337018738
22344265,0.01327303305059268
38033138,0.01327303305059268
27814328,0.010757421640402595
166558508,0.009491556350193933
89788096,0.015817654405352974
166682381,0.008898648200369121
22233063,0.011279625909974578
44057220,0.05349070945120853
95133471,0.010203576941969121
101484905,0.17156239086467642
68563437,0.012960543478760326
233031195,0.012352439819599267
147058493,0.01315443493973676
28166279,0.009142718164974216
171981054,0.0201768272390647
110115663,0.03480000482203086
75849321,0.06973370549169844
46505023,0.00961912417132215
22620003,0.011962017865416714
23830024,0.008270127813731426
110939261,0.017930264067200236
233544490,0.02679870224182587
104127113,0.011086976533574778
45976161,0.012320477989854388
174593740,0.015332398637565579
46596000,0.011196751916648479
98793503,0.009033073779899078
41320461,0.008676553367704808
132140768,0.013022161371686753
127144331,0.052619125989931466
94489320,0.00827292974531067
119721960,0.011680487046182565
177673202,0.016446274716325125
48640876,0.013929274605619735
23674729,0.017779324367712127
28271669,0.008405219802070237
160193413,0.01295164789210928
169797729,0.017836330029686737
103198533,0.0110047129399561
76368357,0.012046637761592888
89992291,0.027426912522633278
48872064,0.008312323267704562
27113188,0.009197416510369956
22942807,0.017352163719621436
218896186,0.05470213632063106
93139089,0.009300111870891652
26942581,0.008605617544330814
122902930,0.014785407188076463
22913410,0.014148410790816862
163355593,0.01829376281986496
158247420,0.014012135303450395
85291037,0.01613248080961685
95196723,0.024496475236336718
84182719,0.014788098304242013
22615363,0.009197416510369956
194582253,0.014754989870779589
107241631,0.012816835917540455
100837865,0.013858358451557857
95964904,0.009244015048619665
25958145,0.00910837181714889
135602919,0.0135156241715766
171471513,0.01929930532945356
100215876,0.0108834015080152
122795929,0.03931200093642233
23369903,0.011243491761957951
176620860,0.030670919512770213
206865520,0.015316266276310683
71730529,0.013708893810355328
31312662,0.009596585476275017
93672877,0.07462927563794126
101887685,0.012351184828395598
35541494,0.008771364825882696
24462656,0.014288715881183394
204984152,0.024999405377642496
69541757,0.023664079412205916
204537156,0.021516191172214868
30825907,0.026602119367909193
157932470,0.014513668762961455
218467078,0.010671274088389287
39509007,0.011450795182319532
28343022,0.022357702126504196
22015919,0.017119030099889875
78877029,0.009079305538804283
27014140,0.014969921519411077
216145489,0.013173843451180946
204268737,0.014534134073001767
83871808,0.008530481736433518
99593344,0.008700418906288632
70658289,0.027956789839447174
262224054,0.1609339772745898
215358481,0.009822960541645038
91287762,0.008084489253708185
69754870,0.008199826264303715
24603149,0.05721041487462403
23075702,0.007683763117350955
82509886,0.008436212554997189
24460806,0.009938550874111262
148678769,0.01198343367182315
23131129,0.016605853562306126
131613652,0.009447159271652378
23002304,0.02143127378965544
233709725,0.012877460170869614
23710031,0.009619700676947679
103112164,0.013119254711941067
72892583,0.011592248672450914
98559262,0.008446507296165714
210828547,0.027166611513690445
195097638,0.010373061235281667
24262853,0.01327303305059268
49106937,0.011492366760973033
96445444,0.040518401234182926
172232397,0.011195145798622965
158927151,0.01977636623933494
48199706,0.01327303305059268
91148413,0.010367382694402795
77267361,0.01319980133910674
97702444,0.010266891126694745
27893155,0.01207997517816873
210600884,0.024343544339411227
71372178,0.00831942273157109
80427949,0.01136456062951032
39050438,0.009210082175668185
23725385,0.011802045724549612
96647051,0.010011438794535216
102673297,0.01265159550053576
82748676,0.013622294820293826
137971650,0.01228142351485161
81396326,0.01658223904823458
174195801,0.018900378506874854
84329686,0.02421406549379514
250585956,0.03674145079403394
202205036,0.014283944514034605
206683688,0.011031191173293025
111202282,0.00857452267028547
24081791,0.016630268601094317
169684566,0.02781506097570638
25912029,0.011321516119006085
72254719,0.010632661992952826
146677585,0.014596082607081793
92206643,0.017514101916624544
81634452,0.01110712419643017
149710425,0.028909622766039346
79400467,0.011948106789362839
23919992,0.011055158132600908
84843568,0.014667321666418244
79946079,0.01340224136506838
230469739,0.03665182614884928
130120576,0.009300111870891652
98156584,0.017544300039906396
79236995,0.014515486804629824
46894970,0.008022478690691377
69996022,0.01087583271239958
230704524,0.11630025875631736
69214481,0.012752102017094093
96113150,0.01172885305763645
106435683,0.0110047129399561
210659833,0.03824967181383392
99058767,0.01359646642643665
83922460,0.009537666975454787
85283128,0.01618880760235102
85031924,0.00993889862234184
80098073,0.019636413674310557
96468242,0.01327303305059268
70065349,0.04693405063971866
130179203,0.03462431865259565
154542732,0.03826431390453372
24113736,0.01145585637791128
82002313,0.011440137993525563
250652735,0.0698060654296495
83481066,0.011788533722022019
70395965,0.01327303305059268
40820302,0.0638146667254228
85930086,0.009597736889835359
48904634,0.008322468095237559
107278640,0.037441164194130745
128822692,0.029914086635461273
91739027,0.009197416510369956
176084847,0.2332107267918048
39415767,0.01595555491832523
76379302,0.01718553832016295
200323077,0.010040487758721805
215378681,0.017552106669319827
162011211,0.010416091999392182
84600723,0.009334373316908952
81713251,0.012307089791433586
91707440,0.009939336775612397
28113140,0.05592621498426961
101741823,0.007936621964304402
90064164,0.008487449264633644
48641651,0.014401925871317705
47135743,0.01231584155146143
75533951,0.009142718164974216
100357016,0.012175762894364235
163885639,0.03070732188736195
155054503,0.015180667357129777
76768810,0.011716046414158807
48294409,0.00910837181714889
69507273,0.012573416407049131
101256340,0.04306513560805736
174250033,0.01965678375834289
105936505,0.012220829620875673
164585161,0.013384346254337605
24074841,0.008869703263424176
163284661,0.013795336999780633
69569491,0.01327303305059268
261923479,0.030432203740690274
230798885,0.02426140353774794
29028158,0.014351864391294615
87366211,0.011065480599264927
231393966,0.19512454258151757
71368056,0.012041699467173733
230761078,0.06644378087101058
174357959,0.010344260027968913
99076384,0.011715721174488495
27727041,0.013294339085444981
209315771,0.03889701111144192
96235919,0.01327303305059268
123739781,0.041201825543550126
257624695,0.0315659907944204
91288944,0.01442716473054108
26610619,0.01160002642067114
155645786,0.013592128993391479
231679938,0.015936631256709435
41637954,0.05786997666263462
143066731,0.0699442594546913
220334220,0.009372186118684964
126195448,0.045419506443706154
23651748,0.00785687065181802
261216724,0.07643117236501591
44677273,0.010035980425018314
83535707,0.10437043152874295
94754852,0.035639540648663245
67300470,0.009857853158056925
202618831,0.01172926026646684
22494697,0.009504853678881289
22627315,0.010726072399240946
28899222,0.02274338657494575
253884424,0.07450750601394338
100929501,0.008752126605519162
233479485,0.01527621628761117
30066220,0.029705717249726524
172746540,0.01734589114795517
80729024,0.011228061449858332
95375494,0.018138791686522878
166931392,0.015893330372844464
96438083,0.010100129186166477
23101452,0.046812572340037245
87922570,0.008297911348526461
111310889,0.0676539473783461
69222932,0.016787275855580708
75780131,0.013858358451557857
167682524,0.009756666172028404
30336331,0.009389700797506475
25697983,0.010169385064693224
24443736,0.011725556426358065
190404079,0.011031191173293025
24325400,0.01340224136506838
147512499,0.012450890252622561
40364085,0.01112319524342362
78298781,0.018772074767392143
132698093,0.01902453101559387
41613859,0.009197416510369956
86125318,0.011039616552609443
26956340,0.017817437561951383
102498572,0.021458727900846814
123498967,0.009913114936214863
72766738,0.009334373316908952
47937975,0.009403199041064767
48203903,0.022514017134811746
30380830,0.016729476033044775
24871509,0.027309964066719084
85623966,0.028450015307476883
231320961,0.014048312059435807
24344458,0.01391761606163439
21939117,0.014882303799929254
27208852,0.012102871338207631
262026722,0.044745934706905764
80668429,0.03558483779096164
125963891,0.013551244299040434
159843320,0.016918931231297157
84928969,0.013551244299040434
36627167,0.014117007010015
249412427,0.015592262369995445
24723297,0.008588452826252233
101754010,0.011031191173293025
196122345,0.009257674648801131
20762342,0.009197416510369956
44109888,0.010376358412922802
201691948,0.019046867668207654
82223408,0.01075008426396503
149551958,0.010833224262389671
103196376,0.011112088624884244
190228123,0.011031191173293025
97085135,0.009985332883090831
38211238,0.011440137993525563
196787659,0.015395141661299048
99983383,0.00857452267028547
261908846,0.04811656854921596
85309146,0.010176394308559612
85931506,0.010957267078391359
209410316,0.028209306101079704
137230295,0.04325864525670877
76893053,0.050794428361995644
38206145,0.008518742619244624
110150084,0.018862912941024323
26478705,0.012515328062257703
48387301,0.011573960945147713
24027124,0.010989606680289367
68703020,0.014841933151450194
38030672,0.05219147388085546
80048703,0.009244015048619665
109127339,0.011384661656076997
82797058,0.009008547811045198
26264049,0.008405219802070237
44779004,0.009306789621277683
147961024,0.0361717463645136
255089777,0.01598329930180231
40880826,0.012752102017094093
87373932,0.013724813976380604
206168029,0.0209958222798243
170051370,0.012816835917540455
86136763,0.009197416510369956
251657619,0.02404452302917278
263140763,0.051881612001792476
42442773,0.011860181960196736
191378203,0.009855513162589162
159693957,0.01272118706482148
172393663,0.011840651618400564
105217546,0.008142083518015273
101664345,0.024799895236090025
27122757,0.01928590941669969
174956621,0.016642494985521065
39542937,0.010472454031659889
154374193,0.016699995762735256
45263125,0.055430557613559125
91764467,0.011492366760973033
93939728,0.011196751916648479
143170443,0.09145545522939293
99516163,0.01612464133796055
76840913,0.01794026368091487
68090742,0.011794731112078653
189713053,0.0710037137047458
100365589,0.015111932811488456
138032070,0.011876582666454123
104046492,0.04793419076460211
152868541,0.04460081852848919
22390871,0.010838670892388508
82504333,0.018820617255065047
29040455,0.012294422759164144
92302694,0.01129512627571897
254118566,0.016020894472149806
93735033,0.013776173082282869
46186535,0.011196751916648479
45315913,0.00910837181714889
139305961,0.012371033118281036
129861792,0.01805776257657438
85921057,0.010622386706880822
25036709,0.04842551429987527
173102484,0.010517335967744384
86527628,0.011807946393578732
204176595,0.05057548905839918
95402401,0.01994886801549857
22615780,0.01048310331340327
123537772,0.04703117655691151
178653781,0.009104389751970223
177452786,0.013461204112516022
26664598,0.011034185958569344
259361359,0.06433971501050946
78920431,0.03408534894155128
86226563,0.011521854919100988
125961796,0.024362983140755957
24539513,0.01699535094162862
160180679,0.03647951339106655
23900162,0.014986182199193811
25380438,0.008174158197756706
67538159,0.018920029751244592
23952553,0.011039616552609443
107237674,0.01104419382520968
22317680,0.008312323267704562
136096341,0.011710019536213409
203435976,0.011646115515282994
120203156,0.020828194927246572
163856523,0.009604670062437709
99587130,0.011380176368413795
48675104,0.009244015048619665
74220516,0.3004180413358559
94298565,0.009591288637102053
72338353,0.01794026368091487
138297347,0.019317268264093447
86391484,0.01340224136506838
192305806,0.015168888942229796
46020102,0.017352163719621436
82350796,0.010483762576464193
172862426,0.025896745677213454
27122570,0.016345929753313747
22000700,0.016699995762735256
89536297,0.013724813976380604
195530618,0.009998163650152582
152267101,0.01638448197783271
166890746,0.07897540953573556
262214006,0.0739084723553175
79957466,0.013495006852560906
101123854,0.020666141048511437
132922501,0.012334270196317795
24917205,0.00806030358420974
128520652,0.06942502183064056
30640856,0.013420619017942247
78605034,0.01687664426882981
130440891,0.013652141574445806
212517877,0.014145719696343428
102502784,0.011112088624884244
247379668,0.011855693278036783
30936978,0.010989606680289367
203687621,0.054082984963056954
69954233,0.008946762536640335
194366687,0.022051512652947657
22267521,0.017716847322264462
48735869,0.03898774566147746
30849599,0.0119557460182361
123118276,0.012433268853138106
24634057,0.010308740067614404
27038370,0.012693198768568614
45539823,0.01340224136506838
103454012,0.013486076703057136
96157781,0.01690765796092512
67795093,0.011088567307061436
42858915,0.009264469316825973
80040690,0.00910837181714889
66600082,0.013877352751758042
68784288,0.05403547445835629
134513755,0.009668831705120716
95851935,0.011721898874864365
46359603,0.012120582569287016
97342920,0.011592248672450914
46964749,0.01408832065188978
45660203,0.014357736314820712
79300618,0.009388216360462923
74991053,0.01340224136506838
149615699,0.015906355985894138
36799893,0.009210082175668185
80491410,0.01228607697144267
188789595,0.013093644912720583
87726870,0.008776012126425606
23196716,0.010376358412922802
81121065,0.011119577725062054
221672282,0.020967393763327357
22140954,0.01595555491832523
47178205,0.012100113140095188
248647599,0.01080513219457608
37456986,0.012100113140095188
37897101,0.015455010524338298
94892163,0.01739207224607333
28500084,0.009525896818977735
77259794,0.03264965245963319
79636207,0.03229447897421328
177417692,0.01497390415039852
209148746,0.011701537228234497
24495015,0.08330310375969827
96500975,0.014638539754925201
128728096,0.012175762894364235
210641236,0.00971599355153852
26440574,0.008616144047302127
172553404,0.0308005708639534
156789916,0.029877744197833334
122571120,0.010220577996506552
28515141,0.016283591926085816
73173145,0.013465377202808215
87106488,0.00977833362166707
106430647,0.012929576410818797
135901241,0.011031191173293025
