44886116,0.03218958
27266640,0.03479694
41009099,0.01631394
126070848,0.06511990
86867769,0.01340224
25212533,0.01192560
210384385,0.00940969
70185117,0.00852276
78487606,0.00993890
94974185,0.01275210
25913880,0.01327392
80847946,0.03446478
125134685,0.01079428
91945442,0.03753438
23035551,0.06009360
126938079,0.01335560
74219208,0.02726659
234211798,0.01701847
46470299,0.03580607
104087928,0.00934723
83994861,0.01282921
22966301,0.00840522
204176167,0.05454147
27675116,0.00845338
93043294,0.01372481
70136567,0.01277937
27423124,0.01047767
201557541,0.01108698
120293949,0.01321264
217927916,0.02672302
100371412,0.01340224
30412468,0.01559737
87102325,0.00839365
99151125,0.01371182
196826881,0.01065644
97074545,0.01286434
85914268,0.00919742
108532321,0.01068995
48829320,0.01164137
228924313,0.01635532
44936043,0.01450623
200907844,0.01272666
74539730,0.00832247
132444930,0.01167169
196800441,0.01373787
44404577,0.00959774
43057547,0.01320883
83538566,0.01385836
151724595,0.05568458
231985979,0.03532076
92287735,0.00910915
104879659,0.00976248
109990662,0.00992653
21875641,0.00903936
101828363,0.00840522
25186055,0.01239844
229094932,0.04106614
163544268,0.01064683
98138216,0.01393350
69133854,0.00930011
134037749,0.01306605
193025043,0.02797637
102647006,0.01317344
25925117,0.01355124
90191137,0.02503932
46126409,0.01342062
205764338,0.02400253
100386630,0.01199854
109706115,0.01165244
80549623,0.01205308
84018593,0.01037636
89614569,0.01079428
98207688,0.01344558
134566555,0.01017469
79913752,0.04003125
161287635,0.00895363
69839305,0.01964236
68746462,0.00977749
41038714,0.01255658
78561384,0.00908152
203859987,0.00986466
173541658,0.00954463
105295773,0.01375650
107241287,0.01257898
250428011,0.02547664
29911991,0.01488614
82670035,0.01375650
22450811,0.00851874
69900016,0.01394148
23595852,0.00989512
214148503,0.02274901
131606507,0.01219535
70762437,0.00910837
100112729,0.01340224
48929799,0.00896780
87492441,0.01122806
95595679,0.05823067
74999517,0.16477162
73769600,0.01037261
100031873,0.00840522
71197457,0.01754430
81717733,0.05641606
103197386,0.01712723
163695829,0.05540698
69357015,0.01277204
98559365,0.01335661
71564113,0.01136456
156692681,0.06116237
122373893,0.01796475
203394430,0.03721276
94762298,0.01424483
105431570,0.01294503
160850712,0.07275291
70009018,0.01463854
37500936,0.00863980
28028850,0.00875930
130619824,0.01291761
24304903,0.00820431
45811030,0.02201626
68002401,0.01486797
27349610,0.00843621
46310157,0.00857452
83441037,0.07970136
86409387,0.02855352
232905478,0.02012267
108788034,0.01355124
72767515,0.01410650
67569925,0.01401236
25355286,0.01735216
43895226,0.02231908
138910848,0.03739672
28045119,0.01606078
72618833,0.01551178
27466837,0.01094769
46933150,0.01387828
100112326,0.01275210
22121189,0.01355124
134701787,0.01045222
189278011,0.01377830
149719379,0.04426854
102864295,0.01477271
73728483,0.07347344
70332738,0.01847746
91895430,0.10143848
25161188,0.00910837
157852491,0.03255581
156655591,0.01270874
202531924,0.05648012
76451580,0.09841513
152348123,0.01191724
35598882,0.02177931
221452300,0.34232232
67677840,0.01506166
83915626,0.00901415
70782094,0.00839365
94832199,0.01210011
41330356,0.03364441
194344956,0.01690766
86967694,0.01759589
105949632,0.09186133
130171805,0.04899069
103463109,0.01342062
25456652,0.01180795
27284949,0.01269629
143070617,0.01920452
126525414,0.01342785
202117144,0.02617885
102543712,0.01355124
90315169,0.01327303
28289592,0.01342062
66338114,0.00870229
40953854,0.00829125
102261440,0.01271422
37536884,0.00931548
79985119,0.00893951
78641194,0.00921008
27909039,0.01121214
24115310,0.01271464
107355625,0.01355124
167323494,0.01308329
122991696,0.01368051
98956833,0.00932148
104500194,0.01167477
96027861,0.00919742
201874294,0.01359929
41586675,0.01342062
190162159,0.01466008
48058644,0.00910837
75812038,0.01088554
85751748,0.02034262
88313300,0.01171605
165616962,0.01210287
92009333,0.01634593
108535009,0.03234939
194864325,0.01235118
189034962,0.01677084
44522758,0.01308329
82528521,0.00809030
88752012,0.02250084
136227828,0.03466819
97211980,0.01177323
212573346,0.01533794
152055603,0.06907880
130923992,0.03665204
204699870,0.11682692
31203975,0.09641737
23132665,0.01262799
96420471,0.01327303
206614860,0.00894081
68598848,0.01198959
26259097,0.01327303
23294287,0.07943943
136504262,0.00923794
23162504,0.01025689
70549977,0.00869701
121967934,0.01372911
26717261,0.06640299
27641448,0.01046861
22895168,0.00831232
122202052,0.00910137
92816724,0.01385836
203999569,0.01067127
25156726,0.07019427
70444893,0.01511540
45923942,0.01321457
46899887,0.00999362
36271978,0.01493183
84024207,0.00939776
71072531,0.00967140
42405015,0.01316440
69067365,0.01262170
83896107,0.00933437
73204254,0.01057207
37588118,0.00865406
192961136,0.01845776
95400769,0.01059353
37341890,0.03035931
68121474,0.01347552
85283449,0.00930011
23969372,0.01072607
80951373,0.01211206
44498046,0.02966783
36536224,0.00874282
27815759,0.01057207
80245260,0.01125477
94358754,0.00910837
82308910,0.01718554
111305711,0.01537180
162131488,0.00961702
107241549,0.01330448
136094580,0.00970346
42876252,0.04355472
99731670,0.00909663
99449214,0.02456202
24098642,0.01574127
130206778,0.01275581
247385253,0.02829494
167007618,0.01134891
22344265,0.01327303
38033138,0.01327303
27814328,0.01075742
166558508,0.00949156
89788096,0.01581765
166682381,0.00889865
22233063,0.01127963
44057220,0.05349071
95133471,0.01020358
101484905,0.17156239
68563437,0.01296054
233031195,0.01235244
147058493,0.01315443
28166279,0.00914272
171981054,0.02017683
110115663,0.03480000
75849321,0.06973371
46505023,0.00961912
22620003,0.01196202
23830024,0.00827013
110939261,0.01793026
233544490,0.02679870
104127113,0.01108698
45976161,0.01232048
174593740,0.01533240
46596000,0.01119675
98793503,0.00903307
41320461,0.00867655
132140768,0.01302216
127144331,0.05261913
94489320,0.00827293
119721960,0.01168049
177673202,0.01644627
48640876,0.01392927
23674729,0.01777932
28271669,0.00840522
160193413,0.01295165
169797729,0.01783633
103198533,0.01100471
76368357,0.01204664
89992291,0.02742691
48872064,0.00831232
27113188,0.00919742
22942807,0.01735216
218896186,0.05470214
93139089,0.00930011
26942581,0.00860562
122902930,0.01478541
22913410,0.01414841
163355593,0.01829376
158247420,0.01401214
85291037,0.01613248
95196723,0.02449648
84182719,0.01478810
22615363,0.00919742
194582253,0.01475499
107241631,0.01281684
100837865,0.01385836
95964904,0.00924402
25958145,0.00910837
135602919,0.01351562
171471513,0.01929931
100215876,0.01088340
122795929,0.03931200
23369903,0.01124349
176620860,0.03067092
206865520,0.01531627
71730529,0.01370889
31312662,0.00959659
93672877,0.07462928
101887685,0.01235118
35541494,0.00877136
24462656,0.01428872
204984152,0.02499941
69541757,0.02366408
204537156,0.02151619
30825907,0.02660212
157932470,0.01451367
218467078,0.01067127
39509007,0.01145080
28343022,0.02235770
22015919,0.01711903
78877029,0.00907931
27014140,0.01496992
216145489,0.01317384
204268737,0.01453413
83871808,0.00853048
99593344,0.00870042
70658289,0.02795679
262224054,0.16093398
215358481,0.00982296
91287762,0.00808449
69754870,0.00819983
24603149,0.05721041
23075702,0.00768376
82509886,0.00843621
24460806,0.00993855
148678769,0.01198343
23131129,0.01660585
131613652,0.00944716
23002304,0.02143127
233709725,0.01287746
23710031,0.00961970
103112164,0.01311925
72892583,0.01159225
98559262,0.00844651
210828547,0.02716661
195097638,0.01037306
24262853,0.01327303
49106937,0.01149237
96445444,0.04051840
172232397,0.01119515
158927151,0.01977637
48199706,0.01327303
91148413,0.01036738
77267361,0.01319980
97702444,0.01026689
27893155,0.01207998
210600884,0.02434354
71372178,0.00831942
80427949,0.01136456
39050438,0.00921008
23725385,0.01180205
96647051,0.01001144
102673297,0.01265160
82748676,0.01362229
137971650,0.01228142
81396326,0.01658224
174195801,0.01890038
84329686,0.02421407
250585956,0.03674145
202205036,0.01428394
206683688,0.01103119
111202282,0.00857452
24081791,0.01663027
169684566,0.02781506
25912029,0.01132152
72254719,0.01063266
146677585,0.01459608
92206643,0.01751410
81634452,0.01110712
149710425,0.02890962
79400467,0.01194811
23919992,0.01105516
84843568,0.01466732
79946079,0.01340224
230469739,0.03665183
130120576,0.00930011
98156584,0.01754430
79236995,0.01451549
46894970,0.00802248
69996022,0.01087583
230704524,0.11630026
69214481,0.01275210
96113150,0.01172885
106435683,0.01100471
210659833,0.03824967
99058767,0.01359647
83922460,0.00953767
85283128,0.01618881
85031924,0.00993890
80098073,0.01963641
96468242,0.01327303
70065349,0.04693405
130179203,0.03462432
154542732,0.03826431
24113736,0.01145586
82002313,0.01144014
250652735,0.06980607
83481066,0.01178853
70395965,0.01327303
40820302,0.06381467
85930086,0.00959774
48904634,0.00832247
107278640,0.03744116
128822692,0.02991409
91739027,0.00919742
176084847,0.23321073
39415767,0.01595555
76379302,0.01718554
200323077,0.01004049
215378681,0.01755211
162011211,0.01041609
84600723,0.00933437
81713251,0.01230709
91707440,0.00993934
28113140,0.05592621
101741823,0.00793662
90064164,0.00848745
48641651,0.01440193
47135743,0.01231584
75533951,0.00914272
100357016,0.01217576
163885639,0.03070732
155054503,0.01518067
76768810,0.01171605
48294409,0.00910837
69507273,0.01257342
101256340,0.04306514
174250033,0.01965678
105936505,0.01222083
164585161,0.01338435
24074841,0.00886970
163284661,0.01379534
69569491,0.01327303
261923479,0.03043220
230798885,0.02426140
29028158,0.01435186
87366211,0.01106548
231393966,0.19512454
71368056,0.01204170
230761078,0.06644378
174357959,0.01034426
99076384,0.01171572
27727041,0.01329434
209315771,0.03889701
96235919,0.01327303
123739781,0.04120183
257624695,0.03156599
91288944,0.01442716
26610619,0.01160003
155645786,0.01359213
231679938,0.01593663
41637954,0.05786998
143066731,0.06994426
220334220,0.00937219
126195448,0.04541951
23651748,0.00785687
261216724,0.07643117
44677273,0.01003598
83535707,0.10437043
94754852,0.03563954
67300470,0.00985785
202618831,0.01172926
22494697,0.00950485
22627315,0.01072607
28899222,0.02274339
253884424,0.07450751
100929501,0.00875213
233479485,0.01527622
30066220,0.02970572
172746540,0.01734589
80729024,0.01122806
95375494,0.01813879
166931392,0.01589333
96438083,0.01010013
23101452,0.04681257
87922570,0.00829791
111310889,0.06765395
69222932,0.01678728
75780131,0.01385836
167682524,0.00975667
30336331,0.00938970
25697983,0.01016939
24443736,0.01172556
190404079,0.01103119
24325400,0.01340224
147512499,0.01245089
40364085,0.01112320
78298781,0.01877207
132698093,0.01902453
41613859,0.00919742
86125318,0.01103962
26956340,0.01781744
102498572,0.02145873
123498967,0.00991311
72766738,0.00933437
47937975,0.00940320
48203903,0.02251402
30380830,0.01672948
24871509,0.02730996
85623966,0.02845002
231320961,0.01404831
24344458,0.01391762
21939117,0.01488230
27208852,0.01210287
262026722,0.04474593
80668429,0.03558484
125963891,0.01355124
159843320,0.01691893
84928969,0.01355124
36627167,0.01411701
249412427,0.01559226
24723297,0.00858845
101754010,0.01103119
196122345,0.00925767
20762342,0.00919742
44109888,0.01037636
201691948,0.01904687
82223408,0.01075008
149551958,0.01083322
103196376,0.01111209
190228123,0.01103119
97085135,0.00998533
38211238,0.01144014
196787659,0.01539514
99983383,0.00857452
261908846,0.04811657
85309146,0.01017639
85931506,0.01095727
209410316,0.02820931
137230295,0.04325865
76893053,0.05079443
38206145,0.00851874
110150084,0.01886291
26478705,0.01251533
48387301,0.01157396
24027124,0.01098961
68703020,0.01484193
38030672,0.05219147
80048703,0.00924402
109127339,0.01138466
82797058,0.00900855
26264049,0.00840522
44779004,0.00930679
147961024,0.03617175
255089777,0.01598330
40880826,0.01275210
87373932,0.01372481
206168029,0.02099582
170051370,0.01281684
86136763,0.00919742
251657619,0.02404452
263140763,0.05188161
42442773,0.01186018
191378203,0.00985551
159693957,0.01272119
172393663,0.01184065
105217546,0.00814208
101664345,0.02479990
27122757,0.01928591
174956621,0.01664249
39542937,0.01047245
154374193,0.01670000
45263125,0.05543056
91764467,0.01149237
93939728,0.01119675
143170443,0.09145546
99516163,0.01612464
76840913,0.01794026
68090742,0.01179473
189713053,0.07100371
100365589,0.01511193
138032070,0.01187658
104046492,0.04793419
152868541,0.04460082
22390871,0.01083867
82504333,0.01882062
29040455,0.01229442
92302694,0.01129513
254118566,0.01602089
93735033,0.01377617
46186535,0.01119675
45315913,0.00910837
139305961,0.01237103
129861792,0.01805776
85921057,0.01062239
25036709,0.04842551
173102484,0.01051734
86527628,0.01180795
204176595,0.05057549
95402401,0.01994887
22615780,0.01048310
123537772,0.04703118
178653781,0.00910439
177452786,0.01346120
26664598,0.01103419
259361359,0.06433972
78920431,0.03408535
86226563,0.01152185
125961796,0.02436298
24539513,0.01699535
160180679,0.03647951
23900162,0.01498618
25380438,0.00817416
67538159,0.01892003
23952553,0.01103962
107237674,0.01104419
22317680,0.00831232
136096341,0.01171002
203435976,0.01164612
120203156,0.02082819
163856523,0.00960467
99587130,0.01138018
48675104,0.00924402
74220516,0.30041804
94298565,0.00959129
72338353,0.01794026
138297347,0.01931727
86391484,0.01340224
192305806,0.01516889
46020102,0.01735216
82350796,0.01048376
172862426,0.02589675
27122570,0.01634593
22000700,0.01670000
89536297,0.01372481
195530618,0.00999816
152267101,0.01638448
166890746,0.07897541
262214006,0.07390847
79957466,0.01349501
101123854,0.02066614
132922501,0.01233427
24917205,0.00806030
128520652,0.06942502
30640856,0.01342062
78605034,0.01687664
130440891,0.01365214
212517877,0.01414572
102502784,0.01111209
247379668,0.01185569
30936978,0.01098961
203687621,0.05408298
69954233,0.00894676
194366687,0.02205151
22267521,0.01771685
48735869,0.03898775
30849599,0.01195575
123118276,0.01243327
24634057,0.01030874
27038370,0.01269320
45539823,0.01340224
103454012,0.01348608
96157781,0.01690766
67795093,0.01108857
42858915,0.00926447
80040690,0.00910837
66600082,0.01387735
68784288,0.05403547
134513755,0.00966883
95851935,0.01172190
46359603,0.01212058
97342920,0.01159225
46964749,0.01408832
45660203,0.01435774
79300618,0.00938822
74991053,0.01340224
149615699,0.01590636
36799893,0.00921008
80491410,0.01228608
188789595,0.01309364
87726870,0.00877601
23196716,0.01037636
81121065,0.01111958
221672282,0.02096739
22140954,0.01595555
47178205,0.01210011
248647599,0.01080513
37456986,0.01210011
37897101,0.01545501
94892163,0.01739207
28500084,0.00952590
77259794,0.03264965
79636207,0.03229448
177417692,0.01497390
209148746,0.01170154
24495015,0.08330310
96500975,0.01463854
128728096,0.01217576
210641236,0.00971599
26440574,0.00861614
172553404,0.03080057
156789916,0.02987774
122571120,0.01022058
28515141,0.01628359
73173145,0.01346538
87106488,0.00977833
106430647,0.01292958
135901241,0.01103119
79347573,0.01327303
89682063,0.03776605
27193458,0.02730369
31111681,0.01080883
122882300,0.01245761
252541450,0.01141440
91309285,0.01148785
166613732,0.01664799
120256000,0.01178549
46931215,0.01157869
97383383,0.00985010
82265027,0.01269166
66602879,0.01121214
149185509,0.03373699
137692610,0.01856513
75124327,0.01968983
178705533,0.01296737
75932066,0.00835388
69003289,0.00930011
22432274,0.06928144
37961800,0.00943858
80499492,0.00981721
22731416,0.01612569
99767636,0.00839365
129167637,0.01681569
84111494,0.01205582
126031657,0.00971167
149949968,0.01747579
89549682,0.01340224
29404375,0.01327285
76234704,0.01105651
24942210,0.01718554
154896752,0.01128160
41009360,0.01276960
86759421,0.02749303
42411527,0.01180795
70427955,0.02730369
98616191,0.01447776
133667867,0.01377935
104614182,0.01737586
106310673,0.00970764
22200959,0.01495228
150879488,0.01006062
25474196,0.01388551
129541693,0.02321607
219363079,0.02473634
24349818,0.01057207
44830426,0.01102902
27662290,0.01478483
85853873,0.00892786
28046261,0.01071143
80332536,0.00895930
26166718,0.01429386
138479605,0.01398074
188838451,0.01381863
126485619,0.05018904
130575726,0.01009315
92825848,0.01281684
92438883,0.02085834
27102637,0.01461852
23181886,0.01422682
205275170,0.02185074
36869013,0.00934935
82577930,0.01215907
166860457,0.01557652
68974865,0.04277889
102199428,0.01825232
195379748,0.01659386
22802035,0.01266471
22235872,0.03661439
138329721,0.00998661
119340579,0.08737138
22081185,0.04623463
155657992,0.03910897
90739168,0.01142224
24581388,0.01111958
76329169,0.03909614
97788696,0.01332997
202949829,0.16815547
262111872,0.01119670
209976981,0.02064423
197731415,0.02132618
228166154,0.01895272
73578235,0.00910837
24873765,0.01498404
100145349,0.01300745
162330790,0.01361470
23555020,0.01333557
123447250,0.00888096
171365625,0.01108698
45607269,0.01075692
102535896,0.03152688
148297235,0.01819719
28842482,0.00842880
67388741,0.01340224
26883928,0.06282346
38478998,0.02001119
189068785,0.06874377
36872127,0.02177931
131805442,0.00990001
102128624,0.02980213
167096654,0.01734233
80971615,0.01327303
77406974,0.01176952
134298220,0.00976248
190856438,0.01329434
76014993,0.04911955
73236422,0.93228278
40863973,0.00830707
107693702,0.01200842
156677170,0.01951970
79873653,0.03755122
43468449,0.01466887
31205828,0.00876822
100889075,0.01423109
101798048,0.00910915
76834709,0.01461852
151642627,0.00996669
70898923,0.09767991
159371253,0.01214183
26503399,0.01006008
30492163,0.01737586
43652142,0.00948173
103279624,0.00888926
138765155,0.02698475
37422833,0.00839365
91764914,0.01171605
41660734,0.01205582
78547367,0.01157869
191227436,0.01368051
88012710,0.00930011
157110322,0.01224371
176928972,0.03192464
147063199,0.01217250
93174795,0.00919742
221423613,0.01074042
125306094,0.01494426
27075960,0.01202620
40822172,0.00870042
101642760,0.01340224
22659059,0.01890038
125554693,0.01987553
98620169,0.01171572
70439883,0.01047910
36410274,0.01060899
171342656,0.06379886
82508855,0.02752822
202307166,0.01359929
26403364,0.01265277
24743258,0.01559511
204485809,0.01957681
25719825,0.01136246
104823488,0.00930011
24845220,0.01095855
98693184,0.00921008
48790318,0.01037636
119953082,0.00921008
219194442,0.02185954
27976126,0.01136814
68129648,0.00924402
199969984,0.01373163
162339787,0.02416800
130555694,0.01111819
218127355,0.01572164
102515676,0.01355124
156623470,0.00978557
90728632,0.01313880
89573707,0.01425191
76047375,0.01929999
119942251,0.01463854
100755539,0.00986665
187743588,0.03103710
28356219,0.01891504
85548431,0.02225839
75337095,0.01611045
44082852,0.00975276
66417605,0.01436281
92223007,0.00927185
65734316,0.01091058
45919677,0.01342062
68966191,0.01523314
78776559,0.00910837
101284627,0.00923210
94971506,0.01003598
25300848,0.01037636
69220989,0.04286184
48221397,0.01198331
22759171,0.01859292
25412125,0.20374543
109235866,0.01172923
46651482,0.01121214
100159824,0.05528859
26156044,0.01706627
44830978,0.02810559
47090209,0.01611045
153926863,0.01186086
26073801,0.00839365
24049691,0.12356795
92352849,0.01458182
126732382,0.01359542
88115867,0.01342062
169210545,0.05353186
22757808,0.01997046
130916547,0.00918069
200023652,0.03072636
211281821,0.05178598
106464160,0.01474284
66587700,0.03529415
251387439,0.01298680
89222355,0.00933437
80671084,0.02351106
21901711,0.01092364
137126737,0.01019595
87484318,0.03261120
79158003,0.01467544
27110944,0.04820720
135205909,0.00945143
20800291,0.01382090
177844532,0.00960915
100390904,0.00933517
48603254,0.01327303
36993060,0.00843621
189937100,0.00937219
25309389,0.01355124
158640805,0.01873272
105964591,0.00991311
30045183,0.00907093
46770556,0.08612163
26213856,0.01618881
22138671,0.00840522
152404843,0.00946379
127464089,0.00961095
159257330,0.01574758
25928108,0.01224286
24828502,0.02736821
27439401,0.01363356
68129447,0.01372481
24858812,0.01108857
25502528,0.01275210
45933186,0.00950485
128862366,0.00921008
81992877,0.01198959
137077480,0.01444892
97720434,0.01217576
72232285,0.03061418
39227559,0.01922030
39562124,0.00839365
40966300,0.01289397
83895502,0.01432291
76112106,0.01021761
86868098,0.00884084
26094757,0.03107563
25533706,0.00987871
76127317,0.00794327
190974976,0.01033817
161174026,0.07270893
103114137,0.02377281
83077131,0.00910837
24831843,0.00881442
81626051,0.01106548
35808375,0.01434259
72940210,0.01265591
212341883,0.01795160
86852349,0.00961095
202566607,0.01074127
136561425,0.00923523
196053077,0.01222083
43536111,0.01493183
233131255,0.06087604
44970486,0.01143161
37987799,0.04898177
47051158,0.00976023
102989315,0.00907133
41932851,0.01094444
118996659,0.01101311
157138519,0.01013003
88622225,0.01113241
154528430,0.01552032
89338743,0.01119675
123340556,0.01355124
174746026,0.01241772
121225191,0.01937768
86840261,0.03548591
76436115,0.01543578
44878607,0.01240605
111258875,0.01985935
24571977,0.00960373
23808578,0.01386175
48027505,0.01499935
40985418,0.00960467
172386772,0.00830974
90507736,0.01270546
103875748,0.01193944
127010461,0.01298243
99359437,0.01327303
96193014,0.01014435
102851549,0.01175155
35606853,0.01611045
161172837,0.01995397
66087849,0.00857626
127471636,0.00857452
27388696,0.03924768
41113504,0.01172496
188357684,0.01398056
193555274,0.02122104
69900829,0.00870042
127167113,0.01205582
130725077,0.01590452
27401402,0.01111765
68857568,0.00847977
192606301,0.03528935
86656277,0.04942280
159297950,0.01478541
74393545,0.05529511
122396308,0.01602545
212245895,0.01950120
249236835,0.03676539
90325061,0.00916805
83943299,0.01037636
25893833,0.03144714
44354776,0.01385836
100878566,0.00857452
22577489,0.00919742
83820748,0.00907093
